ResponseId,Q120
2140,I agree
2141,I agree
2142,I agree
2143,I agree
2144,I agree
2145,I agree
2146,I agree
2147,I agree
2148,I agree
2149,I agree
2150,I agree
2151,I agree
2152,I agree
2153,I agree
2154,I agree
2155,I agree
2156,I agree
2157,I agree
2158,I agree
2159,I agree
2160,I agree
2161,I agree
2162,I agree
2163,I agree
2164,I agree
2165,I agree
2166,I agree
2167,I agree
2168,I agree
2169,I agree
2170,I agree
2171,I agree
2172,I agree
2173,I agree
2174,I agree
2175,I agree
2176,I agree
2177,I agree
2178,I agree
2179,I agree
2180,I agree
2181,I agree
2182,I agree
2183,I agree
2184,I agree
2185,I agree
2186,I agree
2187,I agree
2188,I agree
2189,I agree
2190,I agree
2191,I agree
2192,I agree
2193,I agree
2194,I agree
2195,I agree
2196,I agree
2197,I agree
2198,I agree
2199,I agree
2200,I agree
2201,I agree
2202,I agree
2203,I agree
2204,I agree
2205,I agree
2206,I agree
2207,I agree
2208,I agree
2209,I agree
2210,I agree
2211,I agree
2212,I agree
2213,I agree
2214,I agree
2215,I agree
2216,I agree
2217,I agree
2218,I agree
2219,I agree
2220,I agree
2221,I agree
2222,I agree
2223,I agree
2224,I agree
2225,I agree
2226,I agree
2227,I agree
2228,I agree
2229,I agree
2230,I agree
2231,I agree
2232,I agree
2233,I agree
2234,I agree
2235,I agree
2236,I agree
2237,I agree
2238,I agree
2239,I agree
2240,I agree
2241,I agree
2242,I agree
2243,I agree
2244,I agree
2245,I agree
2246,I agree
2247,I agree
2248,I agree
2249,I agree
2250,I agree
2251,I agree
2252,I agree
2253,I agree
2254,I agree
2255,I agree
2256,I agree
2257,I agree
2258,I agree
2259,I agree
2260,I agree
2261,I agree
2262,I agree
2263,I agree
2264,I agree
2265,I agree
2266,I agree
2267,I agree
2268,I agree
2269,I agree
2270,I agree
2271,I agree
2272,I agree
2273,I agree
2274,I agree
2275,I agree
2276,I agree
2277,I agree
2278,I agree
2279,I agree
2280,I agree
2281,I agree
2282,I agree
2283,I agree
2284,I agree
2285,I agree
2286,I agree
2287,I agree
2288,I agree
2289,I agree
2290,I agree
2291,I agree
2292,I agree
2293,I agree
2294,I agree
2295,I agree
2296,I agree
2297,I agree
2298,I agree
2299,I agree
2300,I agree
2301,I agree
2302,I agree
2303,I agree
2304,I agree
2305,I agree
2306,I agree
2307,I agree
2308,I agree
2309,I agree
2310,I agree
2311,I agree
2312,I agree
2313,I agree
2314,I agree
2315,I agree
2316,I agree
2317,I agree
2318,I agree
2319,I agree
2320,I agree
2321,I agree
2322,I agree
2323,I agree
2324,I agree
2325,I agree
2326,I agree
2327,I agree
2328,I agree
2329,I agree
2330,I agree
2331,I agree
2332,I agree
2333,I agree
2334,I agree
2335,I agree
2336,I agree
2337,I agree
2338,I agree
2339,I agree
2340,I agree
2341,I agree
2342,I agree
2343,I agree
2344,I agree
2345,I agree
2346,I agree
2347,I agree
2348,I agree
2349,I agree
2350,I agree
2351,I agree
2352,I agree
2353,I agree
2354,I agree
2355,I agree
2356,I agree
2357,I agree
2358,I agree
2359,I agree
2360,I agree
2361,I agree
2362,I agree
2363,I agree
2364,I agree
2365,I agree
2366,I agree
2367,I agree
2368,I agree
2369,I agree
2370,I agree
2371,I agree
2372,I agree
2373,I agree
2374,I agree
2375,I agree
2376,I agree
2377,I agree
2378,I agree
2379,I agree
2380,I agree
2381,I agree
2382,I agree
2383,I agree
2384,I agree
2385,I agree
2386,I agree
2387,I agree
2388,I agree
2389,I agree
2390,I agree
2391,I agree
2392,I agree
2393,I agree
2394,I agree
2395,I agree
2396,I agree
2397,I agree
2398,I agree
2399,I agree
2400,I agree
2401,I agree
2402,I agree
2403,I agree
2404,I agree
2405,I agree
2406,I agree
2407,I agree
2408,I agree
2409,I agree
2410,I agree
2411,I agree
2412,I agree
2413,I agree
2414,I agree
2415,I agree
2416,I agree
2417,I agree
2418,I agree
2419,I agree
2420,I agree
2421,I agree
2422,I agree
2423,I agree
2424,I agree
2425,I agree
2426,I agree
2427,I agree
2428,I agree
2429,I agree
2430,I agree
2431,I agree
2432,I agree
2433,I agree
2434,I agree
2435,I agree
2436,I agree
2437,I agree
2438,I agree
2439,I agree
2440,I agree
2441,I agree
2442,I agree
2443,I agree
2444,I agree
2445,I agree
2446,I agree
2447,I agree
2448,I agree
2449,I agree
2450,I agree
2451,I agree
2452,I agree
2453,I agree
2454,I agree
2455,I agree
2456,I agree
2457,I agree
2458,I agree
2459,I agree
2460,I agree
2461,I agree
2462,I agree
2463,I agree
2464,I agree
2465,I agree
2466,I agree
2467,I agree
2468,I agree
2469,I agree
2470,I agree
2471,I agree
2472,I agree
2473,I agree
2474,I agree
2475,I agree
2476,I agree
2477,I agree
2478,I agree
2479,I agree
2480,I agree
2481,I agree
2482,I agree
2483,I agree
2484,I agree
2485,I agree
2486,I agree
2487,I agree
2488,I agree
2489,I agree
2490,I agree
2491,I agree
2492,I agree
2493,I agree
2494,I agree
2495,I agree
2496,I agree
2497,I agree
2498,I agree
2499,I agree
2500,I agree
2501,I agree
2502,I agree
2503,I agree
2504,I agree
2505,I agree
2506,I agree
2507,I agree
2508,I agree
2509,I agree
2510,I agree
2511,I agree
2512,I agree
2513,I agree
2514,I agree
2515,I agree
2516,I agree
2517,I agree
2518,I agree
2519,I agree
2520,I agree
2521,I agree
2522,I agree
2523,I agree
2524,I agree
2525,I agree
2526,I agree
2527,I agree
2528,I agree
2529,I agree
2530,I agree
2531,I agree
2532,I agree
2533,I agree
2534,I agree
2535,I agree
2536,I agree
2537,I agree
2538,I agree
2539,I agree
2540,I agree
2541,I agree
2542,I agree
2543,I agree
2544,I agree
2545,I agree
2546,I agree
2547,I agree
2548,I agree
2549,I agree
2550,I agree
2551,I agree
2552,I agree
2553,I agree
2554,I agree
2555,I agree
2556,I agree
2557,I agree
2558,I agree
2559,I agree
2560,I agree
2561,I agree
2562,I agree
2563,I agree
2564,I agree
2565,I agree
2566,I agree
2567,I agree
2568,I agree
2569,I agree
2570,I agree
2571,I agree
2572,I agree
2573,I agree
2574,I agree
2575,I agree
2576,I agree
2577,I agree
2578,I agree
2579,I agree
2580,I agree
2581,I agree
2582,I agree
2583,I agree
2584,I agree
2585,I agree
2586,I agree
2587,I agree
2588,I agree
2589,I agree
2590,I agree
2591,I agree
2592,I agree
2593,I agree
2594,I agree
2595,I agree
2596,I agree
2597,I agree
2598,I agree
2599,I agree
2600,I agree
2601,I agree
2602,I agree
2603,I agree
2604,I agree
2605,I agree
2606,I agree
2607,I agree
2608,I agree
2609,I agree
2610,I agree
2611,I agree
2612,I agree
2613,I agree
2614,I agree
2615,I agree
2616,I agree
2617,I agree
2618,I agree
2619,I agree
2620,I agree
2621,I agree
2622,I agree
2623,I agree
2624,I agree
2625,I agree
2626,I agree
2627,I agree
2628,I agree
2629,I agree
2630,I agree
2631,I agree
2632,I agree
2633,I agree
2634,I agree
2635,I agree
2636,I agree
2637,I agree
2638,I agree
2639,I agree
2640,I agree
2641,I agree
2642,I agree
2643,I agree
2644,I agree
2645,I agree
2646,I agree
2647,I agree
2648,I agree
2649,I agree
2650,I agree
2651,I agree
2652,I agree
2653,I agree
2654,I agree
2655,I agree
2656,I agree
2657,I agree
2658,I agree
2659,I agree
2660,I agree
2661,I agree
2662,I agree
2663,I agree
2664,I agree
2665,I agree
2666,I agree
2667,I agree
2668,I agree
2669,I agree
2670,I agree
2671,I agree
2672,I agree
2673,I agree
2674,I agree
2675,I agree
2676,I agree
2677,I agree
2678,I agree
2679,I agree
2680,I agree
2681,I agree
2682,I agree
2683,I agree
2684,I agree
2685,I agree
2686,I agree
2687,I agree
2688,I agree
2689,I agree
2690,I agree
2691,I agree
2692,I agree
2693,I agree
2694,I agree
2695,I agree
2696,I agree
2697,I agree
2698,I agree
2699,I agree
2700,I agree
2701,I agree
2702,I agree
2703,I agree
2704,I agree
2705,I agree
2706,I agree
2707,I agree
2708,I agree
2709,I agree
2710,I agree
2711,I agree
2712,I agree
2713,I agree
2714,I agree
2715,I agree
2716,I agree
2717,I agree
2718,I agree
2719,I agree
2720,I agree
2721,I agree
2722,I agree
2723,I agree
2724,I agree
2725,I agree
2726,I agree
2727,I agree
2728,I agree
2729,I agree
2730,I agree
2731,I agree
2732,I agree
2733,I agree
2734,I agree
2735,I agree
2736,I agree
2737,I agree
2738,I agree
2739,I agree
2740,I agree
2741,I agree
2742,I agree
2743,I agree
2744,I agree
2745,I agree
2746,I agree
2747,I agree
2748,I agree
2749,I agree
2750,I agree
2751,I agree
2752,I agree
2753,I agree
2754,I agree
2755,I agree
2756,I agree
2757,I agree
2758,I agree
2759,I agree
2760,I agree
2761,I agree
2762,I agree
2763,I agree
2764,I agree
2765,I agree
2766,I agree
2767,I agree
2768,I agree
2769,I agree
2770,I agree
2771,I agree
2772,I agree
2773,I agree
2774,I agree
2775,I agree
2776,I agree
2777,I agree
2778,I agree
2779,I agree
2780,I agree
2781,I agree
2782,I agree
2783,I agree
2784,I agree
2785,I agree
2786,I agree
2787,I agree
2788,I agree
2789,I agree
2790,I agree
2791,I agree
2792,I agree
2793,I agree
2794,I agree
2795,I agree
2796,I agree
2797,I agree
2798,I agree
2799,I agree
2800,I agree
2801,I agree
2802,I agree
2803,I agree
2804,I agree
2805,I agree
2806,I agree
2807,I agree
2808,I agree
2809,I agree
2810,I agree
2811,I agree
2812,I agree
2813,I agree
2814,I agree
2815,I agree
2816,I agree
2817,I agree
2818,I agree
2819,I agree
2820,I agree
2821,I agree
2822,I agree
2823,I agree
2824,I agree
2825,I agree
2826,I agree
2827,I agree
2828,I agree
2829,I agree
2830,I agree
2831,I agree
2832,I agree
2833,I agree
2834,I agree
2835,I agree
2836,I agree
2837,I agree
2838,I agree
2839,I agree
2840,I agree
2841,I agree
2842,I agree
2843,I agree
2844,I agree
2845,I agree
2846,I agree
2847,I agree
2848,I agree
2849,I agree
2850,I agree
2851,I agree
2852,I agree
2853,I agree
2854,I agree
2855,I agree
2856,I agree
2857,I agree
2858,I agree
2859,I agree
2860,I agree
2861,I agree
2862,I agree
2863,I agree
2864,I agree
2865,I agree
2866,I agree
2867,I agree
2868,I agree
2869,I agree
2870,I agree
2871,I agree
2872,I agree
2873,I agree
2874,I agree
2875,I agree
2876,I agree
2877,I agree
2878,I agree
2879,I agree
2880,I agree
2881,I agree
2882,I agree
2883,I agree
2884,I agree
2885,I agree
2886,I agree
2887,I agree
2888,I agree
2889,I agree
2890,I agree
2891,I agree
2892,I agree
2893,I agree
2894,I agree
2895,I agree
2896,I agree
2897,I agree
2898,I agree
2899,I agree
2900,I agree
2901,I agree
2902,I agree
2903,I agree
2904,I agree
2905,I agree
2906,I agree
2907,I agree
2908,I agree
2909,I agree
2910,I agree
2911,I agree
2912,I agree
2913,I agree
2914,I agree
2915,I agree
2916,I agree
2917,I agree
2918,I agree
2919,I agree
2920,I agree
2921,I agree
2922,I agree
2923,I agree
2924,I agree
2925,I agree
2926,I agree
2927,I agree
2928,I agree
2929,I agree
2930,I agree
2931,I agree
2932,I agree
2933,I agree
2934,I agree
2935,I agree
2936,I agree
2937,I agree
2938,I agree
2939,I agree
2940,I agree
2941,I agree
2942,I agree
2943,I agree
2944,I agree
2945,I agree
2946,I agree
2947,I agree
2948,I agree
2949,I agree
2950,I agree
2951,I agree
2952,I agree
2953,I agree
2954,I agree
2955,I agree
2956,I agree
2957,I agree
2958,I agree
2959,I agree
2960,I agree
2961,I agree
2962,I agree
2963,I agree
2964,I agree
2965,I agree
2966,I agree
2967,I agree
2968,I agree
2969,I agree
2970,I agree
2971,I agree
2972,I agree
2973,I agree
2974,I agree
2975,I agree
2976,I agree
2977,I agree
2978,I agree
2979,I agree
2980,I agree
2981,I agree
2982,I agree
2983,I agree
2984,I agree
2985,I agree
2986,I agree
2987,I agree
2988,I agree
2989,I agree
2990,I agree
2991,I agree
2992,I agree
2993,I agree
2994,I agree
2995,I agree
2996,I agree
2997,I agree
2998,I agree
2999,I agree
3000,I agree
3001,I agree
3002,I agree
3003,I agree
3004,I agree
3005,I agree
3006,I agree
3007,I agree
3008,I agree
3009,I agree
3010,I agree
3011,I agree
3012,I agree
3013,I agree
3014,I agree
3015,I agree
3016,I agree
3017,I agree
3018,I agree
3019,I agree
3020,I agree
3021,I agree
3022,I agree
3023,I agree
3024,I agree
3025,I agree
3026,I agree
3027,I agree
3028,I agree
3029,I agree
3030,I agree
3031,I agree
3032,I agree
3033,I agree
3034,I agree
3035,I agree
3036,I agree
3037,I agree
3038,I agree
3039,I agree
3040,I agree
3041,I agree
3042,I agree
3043,I agree
3044,I agree
3045,I agree
3046,I agree
3047,I agree
3048,I agree
3049,I agree
3050,I agree
3051,I agree
3052,I agree
3053,I agree
3054,I agree
3055,I agree
3056,I agree
3057,I agree
3058,I agree
3059,I agree
3060,I agree
3061,I agree
3062,I agree
3063,I agree
3064,I agree
3065,I agree
3066,I agree
3067,I agree
3068,I agree
3069,I agree
3070,I agree
3071,I agree
3072,I agree
3073,I agree
3074,I agree
3075,I agree
3076,I agree
3077,I agree
3078,I agree
3079,I agree
3080,I agree
3081,I agree
3082,I agree
3083,I agree
3084,I agree
3085,I agree
3086,I agree
3087,I agree
3088,I agree
3089,I agree
3090,I agree
3091,I agree
3092,I agree
3093,I agree
3094,I agree
3095,I agree
3096,I agree
3097,I agree
3098,I agree
3099,I agree
3100,I agree
3101,I agree
3102,I agree
3103,I agree
3104,I agree
3105,I agree
3106,I agree
3107,I agree
3108,I agree
3109,I agree
3110,I agree
3111,I agree
3112,I agree
3113,I agree
3114,I agree
3115,I agree
3116,I agree
3117,I agree
3118,I agree
3119,I agree
3120,I agree
3121,I agree
3122,I agree
3123,I agree
3124,I agree
3125,I agree
3126,I agree
3127,I agree
3128,I agree
3129,I agree
3130,I agree
3131,I agree
3132,I agree
3133,I agree
3134,I agree
3135,I agree
3136,I agree
3137,I agree
3138,I agree
3139,I agree
3140,I agree
3141,I agree
3142,I agree
3143,I agree
3144,I agree
3145,I agree
3146,I agree
3147,I agree
3148,I agree
3149,I agree
3150,I agree
3151,I agree
3152,I agree
3153,I agree
3154,I agree
3155,I agree
3156,I agree
3157,I agree
3158,I agree
3159,I agree
3160,I agree
3161,I agree
3162,I agree
3163,I agree
3164,I agree
3165,I agree
3166,I agree
3167,I agree
3168,I agree
3169,I agree
3170,I agree
3171,I agree
3172,I agree
3173,I agree
3174,I agree
3175,I agree
3176,I agree
3177,I agree
3178,I agree
3179,I agree
3180,I agree
3181,I agree
3182,I agree
3183,I agree
3184,I agree
3185,I agree
3186,I agree
3187,I agree
3188,I agree
3189,I agree
3190,I agree
3191,I agree
3192,I agree
3193,I agree
3194,I agree
3195,I agree
3196,I agree
3197,I agree
3198,I agree
3199,I agree
3200,I agree
3201,I agree
3202,I agree
3203,I agree
3204,I agree
3205,I agree
3206,I agree
3207,I agree
3208,I agree
3209,I agree
3210,I agree
3211,I agree
3212,I agree
3213,I agree
3214,I agree
3215,I agree
3216,I agree
3217,I agree
3218,I agree
3219,I agree
3220,I agree
3221,I agree
3222,I agree
3223,I agree
3224,I agree
3225,I agree
3226,I agree
3227,I agree
3228,I agree
3229,I agree
3230,I agree
3231,I agree
3232,I agree
3233,I agree
3234,I agree
3235,I agree
3236,I agree
3237,I agree
3238,I agree
3239,I agree
3240,I agree
3241,I agree
3242,I agree
3243,I agree
3244,I agree
3245,I agree
3246,I agree
3247,I agree
3248,I agree
3249,I agree
3250,I agree
3251,I agree
3252,I agree
3253,I agree
3254,I agree
3255,I agree
3256,I agree
3257,I agree
3258,I agree
3259,I agree
3260,I agree
3261,I agree
3262,I agree
3263,I agree
3264,I agree
3265,I agree
3266,I agree
3267,I agree
3268,I agree
3269,I agree
3270,I agree
3271,I agree
3272,I agree
3273,I agree
3274,I agree
3275,I agree
3276,I agree
3277,I agree
3278,I agree
3279,I agree
3280,I agree
3281,I agree
3282,I agree
3283,I agree
3284,I agree
3285,I agree
3286,I agree
3287,I agree
3288,I agree
3289,I agree
3290,I agree
3291,I agree
3292,I agree
3293,I agree
3294,I agree
3295,I agree
3296,I agree
3297,I agree
3298,I agree
3299,I agree
3300,I agree
3301,I agree
3302,I agree
3303,I agree
3304,I agree
3305,I agree
3306,I agree
3307,I agree
3308,I agree
3309,I agree
3310,I agree
3311,I agree
3312,I agree
3313,I agree
3314,I agree
3315,I agree
3316,I agree
3317,I agree
3318,I agree
3319,I agree
3320,I agree
3321,I agree
3322,I agree
3323,I agree
3324,I agree
3325,I agree
3326,I agree
3327,I agree
3328,I agree
3329,I agree
3330,I agree
3331,I agree
3332,I agree
3333,I agree
3334,I agree
3335,I agree
3336,I agree
3337,I agree
3338,I agree
3339,I agree
3340,I agree
3341,I agree
3342,I agree
3343,I agree
3344,I agree
3345,I agree
3346,I agree
3347,I agree
3348,I agree
3349,I agree
3350,I agree
3351,I agree
3352,I agree
3353,I agree
3354,I agree
3355,I agree
3356,I agree
3357,I agree
3358,I agree
3359,I agree
3360,I agree
3361,I agree
3362,I agree
3363,I agree
3364,I agree
3365,I agree
3366,I agree
3367,I agree
3368,I agree
3369,I agree
3370,I agree
3371,I agree
3372,I agree
3373,I agree
3374,I agree
3375,I agree
3376,I agree
3377,I agree
3378,I agree
3379,I agree
3380,I agree
3381,I agree
3382,I agree
3383,I agree
3384,I agree
3385,I agree
3386,I agree
3387,I agree
3388,I agree
3389,I agree
3390,I agree
3391,I agree
3392,I agree
3393,I agree
3394,I agree
3395,I agree
3396,I agree
3397,I agree
3398,I agree
3399,I agree
3400,I agree
3401,I agree
3402,I agree
3403,I agree
3404,I agree
3405,I agree
3406,I agree
3407,I agree
3408,I agree
3409,I agree
3410,I agree
3411,I agree
3412,I agree
3413,I agree
3414,I agree
3415,I agree
3416,I agree
3417,I agree
3418,I agree
3419,I agree
3420,I agree
3421,I agree
3422,I agree
3423,I agree
3424,I agree
3425,I agree
3426,I agree
3427,I agree
3428,I agree
3429,I agree
3430,I agree
3431,I agree
3432,I agree
3433,I agree
3434,I agree
3435,I agree
3436,I agree
3437,I agree
3438,I agree
3439,I agree
3440,I agree
3441,I agree
3442,I agree
3443,I agree
3444,I agree
3445,I agree
3446,I agree
3447,I agree
3448,I agree
3449,I agree
3450,I agree
3451,I agree
3452,I agree
3453,I agree
3454,I agree
3455,I agree
3456,I agree
3457,I agree
3458,I agree
3459,I agree
3460,I agree
3461,I agree
3462,I agree
3463,I agree
3464,I agree
3465,I agree
3466,I agree
3467,I agree
3468,I agree
3469,I agree
3470,I agree
3471,I agree
3472,I agree
3473,I agree
3474,I agree
3475,I agree
3476,I agree
3477,I agree
3478,I agree
3479,I agree
3480,I agree
3481,I agree
3482,I agree
3483,I agree
3484,I agree
3485,I agree
3486,I agree
3487,I agree
3488,I agree
3489,I agree
3490,I agree
3491,I agree
3492,I agree
3493,I agree
3494,I agree
3495,I agree
3496,I agree
3497,I agree
3498,I agree
3499,I agree
3500,I agree
3501,I agree
3502,I agree
3503,I agree
3504,I agree
3505,I agree
3506,I agree
3507,I agree
3508,I agree
3509,I agree
3510,I agree
3511,I agree
3512,I agree
3513,I agree
3514,I agree
3515,I agree
3516,I agree
3517,I agree
3518,I agree
3519,I agree
3520,I agree
3521,I agree
3522,I agree
3523,I agree
3524,I agree
3525,I agree
3526,I agree
3527,I agree
3528,I agree
3529,I agree
3530,I agree
3531,I agree
3532,I agree
3533,I agree
3534,I agree
3535,I agree
3536,I agree
3537,I agree
3538,I agree
3539,I agree
3540,I agree
3541,I agree
3542,I agree
3543,I agree
3544,I agree
3545,I agree
3546,I agree
